#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
299481:5976,1226:1226,07/21/17 03:51:14,STABLE BEAMS,6500,132100.325,130165.211,15.8,HFET
299481:5976,1227:1227,07/21/17 03:51:37,STABLE BEAMS,6500,132128.186,130195.590,15.8,HFET
299481:5976,1228:1228,07/21/17 03:52:00,STABLE BEAMS,6500,132061.324,129884.398,15.8,HFET
299481:5976,1229:1229,07/21/17 03:52:24,STABLE BEAMS,6500,132022.458,130029.292,15.8,HFET
299481:5976,1230:1230,07/21/17 03:52:47,STABLE BEAMS,6500,131986.120,129596.551,15.8,HFET
299481:5976,1231:1231,07/21/17 03:53:10,STABLE BEAMS,6500,131927.011,129965.368,15.8,HFET
299481:5976,1232:1232,07/21/17 03:53:34,STABLE BEAMS,6500,131895.359,129627.610,15.8,HFET
299481:5976,1233:1233,07/21/17 03:53:57,STABLE BEAMS,6500,131873.424,129912.344,15.8,HFET
299481:5976,1234:1234,07/21/17 03:54:20,STABLE BEAMS,6500,131835.062,129690.609,15.8,HFET
299481:5976,1235:1235,07/21/17 03:54:44,STABLE BEAMS,6500,131805.508,129996.726,15.8,HFET
299481:5976,1236:1236,07/21/17 03:55:07,STABLE BEAMS,6500,131755.798,129372.091,15.8,HFET
299481:5976,1237:1237,07/21/17 03:55:30,STABLE BEAMS,6500,131697.733,129438.419,15.8,HFET
299481:5976,1238:1238,07/21/17 03:55:54,STABLE BEAMS,6500,131650.207,129697.721,15.8,HFET
299481:5976,1239:1239,07/21/17 03:56:17,STABLE BEAMS,6500,131612.103,129599.397,15.8,HFET
299481:5976,1240:1240,07/21/17 03:56:40,STABLE BEAMS,6500,131592.131,129516.077,15.8,HFET
299481:5976,1241:1241,07/21/17 03:57:03,STABLE BEAMS,6500,131548.788,129193.398,15.8,HFET
299481:5976,1242:1242,07/21/17 03:57:27,STABLE BEAMS,6500,131488.762,129480.022,15.8,HFET
299481:5976,1243:1243,07/21/17 03:57:50,STABLE BEAMS,6500,131476.470,129278.430,15.8,HFET
299481:5976,1244:1244,07/21/17 03:58:13,STABLE BEAMS,6500,131447.039,129279.978,15.8,HFET
299481:5976,1245:1245,07/21/17 03:58:37,STABLE BEAMS,6500,131429.926,129357.718,15.8,HFET
299481:5976,1246:1246,07/21/17 03:59:00,STABLE BEAMS,6500,131375.629,129456.187,15.8,HFET
299481:5976,1247:1247,07/21/17 03:59:23,STABLE BEAMS,6500,131328.484,127387.132,15.8,HFET
299481:5976,1248:1248,07/21/17 03:59:47,STABLE BEAMS,6500,131282.247,128878.450,15.7,HFET
299481:5976,1249:1249,07/21/17 04:00:10,STABLE BEAMS,6500,131256.645,127323.278,15.7,HFET
299481:5976,1250:1250,07/21/17 04:00:33,STABLE BEAMS,6500,131209.083,129080.369,15.7,HFET
299481:5976,1251:1251,07/21/17 04:00:57,STABLE BEAMS,6500,131182.806,69930.349,15.7,HFET
299481:5976,1252:1252,07/21/17 04:01:20,STABLE BEAMS,6500,131149.132,49402.219,15.7,HFET
299481:5976,1253:1253,07/21/17 04:01:43,STABLE BEAMS,6500,131107.876,129469.291,15.7,HFET
299481:5976,1254:1254,07/21/17 04:02:06,STABLE BEAMS,6500,131064.020,128818.895,15.7,HFET
299481:5976,1255:1255,07/21/17 04:02:30,STABLE BEAMS,6500,131017.563,128925.379,15.7,HFET
299481:5976,1256:1256,07/21/17 04:02:53,STABLE BEAMS,6500,130789.772,129007.818,15.7,HFET
299481:5976,1257:1257,07/21/17 04:03:16,STABLE BEAMS,6500,130906.114,128938.990,15.7,HFET
299593:5979,95:95,07/21/17 18:23:44,STABLE BEAMS,6500,85486.365,85020.244,10.3,HFET
299593:5979,96:96,07/21/17 18:24:08,STABLE BEAMS,6500,85467.190,84864.070,10.3,HFET
299593:5979,97:97,07/21/17 18:24:31,STABLE BEAMS,6500,85550.668,85103.869,10.3,HFET
299593:5979,98:98,07/21/17 18:24:54,STABLE BEAMS,6500,21865.077,21776.634,2.6,HFET
299593:5979,99:99,07/21/17 18:25:18,STABLE BEAMS,6500,5620.725,5600.091,0.7,HFET
299593:5979,100:100,07/21/17 18:25:41,STABLE BEAMS,6500,5614.299,5593.815,0.7,HFET
299593:5979,101:101,07/21/17 18:26:04,STABLE BEAMS,6500,2349.160,2342.090,0.3,HFET
299593:5979,102:102,07/21/17 18:26:28,STABLE BEAMS,6500,19.033,18.983,0.0,HFET
299593:5979,103:103,07/21/17 18:26:51,STABLE BEAMS,6500,19.038,18.992,0.0,HFET
299593:5979,104:104,07/21/17 18:27:14,STABLE BEAMS,6500,18.129,18.087,0.0,HFET
299593:5979,111:111,07/21/17 18:29:57,STABLE BEAMS,6500,255800.222,251458.358,30.7,HFET
299593:5979,112:112,07/21/17 18:30:21,STABLE BEAMS,6500,306457.797,292915.330,36.8,HFET
299593:5979,113:113,07/21/17 18:30:44,STABLE BEAMS,6500,306516.029,298016.135,36.8,HFET
299593:5979,114:114,07/21/17 18:31:07,STABLE BEAMS,6500,306553.799,296779.083,36.8,HFET
299593:5979,115:115,07/21/17 18:31:31,STABLE BEAMS,6500,306472.324,297771.192,36.8,HFET
299593:5979,116:116,07/21/17 18:31:54,STABLE BEAMS,6500,306316.502,297778.985,36.7,HFET
299593:5979,117:117,07/21/17 18:32:17,STABLE BEAMS,6500,306175.556,297704.236,36.7,HFET
299593:5979,118:118,07/21/17 18:32:41,STABLE BEAMS,6500,305977.672,297552.739,36.7,HFET
299593:5979,119:119,07/21/17 18:33:04,STABLE BEAMS,6500,305832.061,180472.061,36.7,HFET
299593:5979,120:120,07/21/17 18:33:27,STABLE BEAMS,6500,305664.228,95200.601,36.7,HFET
299593:5979,121:121,07/21/17 18:33:50,STABLE BEAMS,6500,289395.502,282492.549,34.7,HFET
299593:5979,122:122,07/21/17 18:34:14,STABLE BEAMS,6500,38.341,38.265,0.0,HFET
299593:5979,135:135,07/21/17 18:39:17,STABLE BEAMS,6500,1281.909,1278.009,0.2,HFET
299593:5979,136:136,07/21/17 18:39:40,STABLE BEAMS,6500,1433.372,1429.194,0.2,HFET
299593:5979,137:137,07/21/17 18:40:03,STABLE BEAMS,6500,1427.495,1422.703,0.2,HFET
299593:5979,138:138,07/21/17 18:40:27,STABLE BEAMS,6500,49857.136,49630.131,6.0,HFET
299593:5979,139:139,07/21/17 18:40:50,STABLE BEAMS,6500,79746.971,79330.951,9.6,HFET
299593:5979,140:140,07/21/17 18:41:13,STABLE BEAMS,6500,79832.053,79360.210,9.6,HFET
299593:5979,141:141,07/21/17 18:41:37,STABLE BEAMS,6500,113046.207,112136.897,13.6,HFET
299593:5979,142:142,07/21/17 18:42:00,STABLE BEAMS,6500,164429.248,162377.021,19.7,HFET
299593:5979,143:143,07/21/17 18:42:23,STABLE BEAMS,6500,164185.484,162139.626,19.7,HFET
299593:5979,144:144,07/21/17 18:42:47,STABLE BEAMS,6500,178473.536,176058.161,21.4,HFET
299593:5979,145:145,07/21/17 18:43:10,STABLE BEAMS,6500,258241.225,253285.172,31.0,HFET
299593:5979,146:146,07/21/17 18:43:33,STABLE BEAMS,6500,257945.504,252635.813,30.9,HFET
299593:5979,147:147,07/21/17 18:43:57,STABLE BEAMS,6500,257691.963,252333.438,30.9,HFET
299593:5979,148:148,07/21/17 18:44:20,STABLE BEAMS,6500,299068.563,291531.838,35.9,HFET
299593:5979,149:149,07/21/17 18:44:43,STABLE BEAMS,6500,302746.877,293922.519,36.3,HFET
299593:5979,150:150,07/21/17 18:45:06,STABLE BEAMS,6500,302547.327,293755.265,36.3,HFET
299593:5979,151:151,07/21/17 18:45:30,STABLE BEAMS,6500,279242.560,226328.599,33.5,HFET
299593:5979,152:152,07/21/17 18:45:53,STABLE BEAMS,6500,267206.617,260971.589,32.1,HFET
299593:5979,153:153,07/21/17 18:46:16,STABLE BEAMS,6500,266193.720,259629.188,31.9,HFET
299593:5979,154:154,07/21/17 18:46:40,STABLE BEAMS,6500,228398.736,224263.150,27.4,HFET
299593:5979,155:155,07/21/17 18:47:03,STABLE BEAMS,6500,175037.774,173051.806,21.0,HFET
299593:5979,156:156,07/21/17 18:47:26,STABLE BEAMS,6500,175683.167,170371.570,21.1,HFET
299593:5979,157:157,07/21/17 18:47:50,STABLE BEAMS,6500,162086.841,159941.885,19.4,HFET
299593:5979,158:158,07/21/17 18:48:13,STABLE BEAMS,6500,88811.234,88195.857,10.7,HFET
299593:5979,159:159,07/21/17 18:48:36,STABLE BEAMS,6500,89798.692,86588.386,10.8,HFET
299593:5979,160:160,07/21/17 18:49:00,STABLE BEAMS,6500,89967.926,89357.964,10.8,HFET
299593:5979,161:161,07/21/17 18:49:23,STABLE BEAMS,6500,8785.508,8757.016,1.1,HFET
299593:5979,162:162,07/21/17 18:49:46,STABLE BEAMS,6500,2138.119,2130.661,0.3,HFET
299593:5979,163:163,07/21/17 18:50:10,STABLE BEAMS,6500,2139.399,2131.446,0.3,HFET
299593:5979,164:164,07/21/17 18:50:33,STABLE BEAMS,6500,604.771,603.248,0.1,HFET
299593:5979,165:165,07/21/17 18:50:56,STABLE BEAMS,6500,7.918,7.900,0.0,HFET
299593:5979,166:166,07/21/17 18:51:19,STABLE BEAMS,6500,7.895,7.877,0.0,HFET
299593:5979,167:167,07/21/17 18:51:43,STABLE BEAMS,6500,7.884,7.867,0.0,HFET
299593:5979,177:177,07/21/17 18:55:36,STABLE BEAMS,6500,245858.023,242313.607,29.5,HFET
299593:5979,179:179,07/21/17 18:56:23,STABLE BEAMS,6500,299865.823,0.000,36.0,HFET
299593:5979,180:180,07/21/17 18:56:46,STABLE BEAMS,6500,299749.313,0.000,36.0,HFET
299593:5979,181:181,07/21/17 18:57:09,STABLE BEAMS,6500,299675.669,0.000,35.9,HFET
299593:5979,182:182,07/21/17 18:57:32,STABLE BEAMS,6500,299522.227,45087.129,35.9,HFET
299593:5979,183:183,07/21/17 18:57:56,STABLE BEAMS,6500,299412.967,0.000,35.9,HFET
299593:5979,184:184,07/21/17 18:58:19,STABLE BEAMS,6500,299221.876,0.000,35.9,HFET
299593:5979,185:185,07/21/17 18:58:42,STABLE BEAMS,6500,299063.822,0.000,35.9,HFET
299593:5979,186:186,07/21/17 18:59:06,STABLE BEAMS,6500,298931.260,269973.565,35.9,HFET
299593:5979,187:187,07/21/17 18:59:29,STABLE BEAMS,6500,298694.210,291344.932,35.8,HFET
299593:5979,188:188,07/21/17 18:59:52,STABLE BEAMS,6500,298607.914,290793.924,35.8,HFET
299593:5979,189:189,07/21/17 19:00:16,STABLE BEAMS,6500,298465.701,290217.014,35.8,HFET
299593:5979,190:190,07/21/17 19:00:39,STABLE BEAMS,6500,298340.143,289775.974,35.8,HFET
299593:5979,191:191,07/21/17 19:01:02,STABLE BEAMS,6500,298200.862,286741.832,35.8,HFET
299593:5979,192:192,07/21/17 19:01:26,STABLE BEAMS,6500,298004.624,290236.890,35.7,HFET
299593:5979,193:193,07/21/17 19:01:49,STABLE BEAMS,6500,297845.615,289773.338,35.7,HFET
299593:5979,194:194,07/21/17 19:02:12,STABLE BEAMS,6500,297714.950,290320.042,35.7,HFET
299593:5979,195:195,07/21/17 19:02:35,STABLE BEAMS,6500,297619.478,288954.949,35.7,HFET
299593:5979,196:196,07/21/17 19:02:59,STABLE BEAMS,6500,297437.071,289892.831,35.7,HFET
299593:5979,197:197,07/21/17 19:03:22,STABLE BEAMS,6500,297293.653,289326.161,35.7,HFET
299593:5979,198:198,07/21/17 19:03:45,STABLE BEAMS,6500,297144.306,289787.399,35.6,HFET
299593:5979,199:199,07/21/17 19:04:09,STABLE BEAMS,6500,297046.579,289287.586,35.6,HFET
299593:5979,200:200,07/21/17 19:04:32,STABLE BEAMS,6500,296886.588,8659.308,35.6,HFET
299593:5979,201:201,07/21/17 19:04:55,STABLE BEAMS,6500,296798.913,196425.916,35.6,HFET
299593:5979,202:202,07/21/17 19:05:19,STABLE BEAMS,6500,296574.677,288227.795,35.6,HFET
299593:5979,203:203,07/21/17 19:05:42,STABLE BEAMS,6500,296757.694,288643.047,35.6,HFET
299593:5979,204:204,07/21/17 19:06:05,STABLE BEAMS,6500,296478.070,288120.223,35.6,HFET
299593:5979,205:205,07/21/17 19:06:29,STABLE BEAMS,6500,296373.448,288649.094,35.6,HFET
299593:5979,206:206,07/21/17 19:06:52,STABLE BEAMS,6500,296196.020,287922.931,35.5,HFET
299593:5979,207:207,07/21/17 19:07:15,STABLE BEAMS,6500,295844.048,288253.736,35.5,HFET
299593:5979,208:208,07/21/17 19:07:39,STABLE BEAMS,6500,295813.651,288410.932,35.5,HFET
299593:5979,209:209,07/21/17 19:08:02,STABLE BEAMS,6500,295660.125,287749.352,35.5,HFET
299593:5979,210:210,07/21/17 19:08:25,STABLE BEAMS,6500,295537.916,287988.200,35.5,HFET
299593:5979,211:211,07/21/17 19:08:48,STABLE BEAMS,6500,295407.495,287918.628,35.4,HFET
299593:5979,212:212,07/21/17 19:09:12,STABLE BEAMS,6500,295311.317,284328.714,35.4,HFET
299593:5979,213:213,07/21/17 19:09:35,STABLE BEAMS,6500,295190.401,287487.973,35.4,HFET
299593:5979,214:214,07/21/17 19:09:58,STABLE BEAMS,6500,295018.173,287607.227,35.4,HFET
299593:5979,215:215,07/21/17 19:10:22,STABLE BEAMS,6500,294832.300,286703.159,35.4,HFET
299593:5979,216:216,07/21/17 19:10:45,STABLE BEAMS,6500,294696.153,286653.565,35.4,HFET
299593:5979,217:217,07/21/17 19:11:08,STABLE BEAMS,6500,294550.952,286598.905,35.3,HFET
299593:5979,218:218,07/21/17 19:11:32,STABLE BEAMS,6500,294393.817,287193.192,35.3,HFET
299593:5979,219:219,07/21/17 19:11:55,STABLE BEAMS,6500,294220.407,286222.777,35.3,HFET
299593:5979,220:220,07/21/17 19:12:18,STABLE BEAMS,6500,294084.117,286866.269,35.3,HFET
299593:5979,221:221,07/21/17 19:12:42,STABLE BEAMS,6500,293946.439,286121.549,35.3,HFET
299593:5979,222:222,07/21/17 19:13:05,STABLE BEAMS,6500,293853.819,287234.459,35.3,HFET
299593:5979,223:223,07/21/17 19:13:28,STABLE BEAMS,6500,293676.619,286878.696,35.2,HFET
299593:5979,224:224,07/21/17 19:13:52,STABLE BEAMS,6500,293588.467,286390.432,35.2,HFET
299593:5979,225:225,07/21/17 19:14:15,STABLE BEAMS,6500,293493.443,286361.681,35.2,HFET
299593:5979,226:226,07/21/17 19:14:38,STABLE BEAMS,6500,293368.845,285902.540,35.2,HFET
299593:5979,227:227,07/21/17 19:15:01,STABLE BEAMS,6500,293168.802,285651.446,35.2,HFET
299593:5979,228:228,07/21/17 19:15:25,STABLE BEAMS,6500,292950.774,286214.213,35.1,HFET
299593:5979,229:229,07/21/17 19:15:48,STABLE BEAMS,6500,292813.106,281354.198,35.1,HFET
299593:5979,230:230,07/21/17 19:16:11,STABLE BEAMS,6500,292559.309,283986.118,35.1,HFET
299593:5979,231:231,07/21/17 19:16:35,STABLE BEAMS,6500,292693.452,277955.719,35.1,HFET
299593:5979,232:232,07/21/17 19:16:58,STABLE BEAMS,6500,292643.561,280333.985,35.1,HFET
299593:5979,233:233,07/21/17 19:17:21,STABLE BEAMS,6500,292590.842,284429.164,35.1,HFET
299593:5979,234:234,07/21/17 19:17:45,STABLE BEAMS,6500,292227.743,284296.164,35.1,HFET
299593:5979,235:235,07/21/17 19:18:08,STABLE BEAMS,6500,292004.718,280226.929,35.0,HFET
299593:5979,236:236,07/21/17 19:18:31,STABLE BEAMS,6500,291869.416,284292.420,35.0,HFET
299593:5979,237:237,07/21/17 19:18:54,STABLE BEAMS,6500,291650.192,284582.407,35.0,HFET
299593:5979,238:238,07/21/17 19:19:18,STABLE BEAMS,6500,291534.937,280137.969,35.0,HFET
299593:5979,239:239,07/21/17 19:19:41,STABLE BEAMS,6500,291379.472,284056.833,35.0,HFET
299593:5979,240:240,07/21/17 19:20:04,STABLE BEAMS,6500,291209.124,284070.184,34.9,HFET
299593:5979,241:241,07/21/17 19:20:28,STABLE BEAMS,6500,291029.277,284161.096,34.9,HFET
299593:5979,242:242,07/21/17 19:20:51,STABLE BEAMS,6500,290966.393,206117.579,34.9,HFET
299593:5979,243:243,07/21/17 19:21:14,STABLE BEAMS,6500,290796.670,144408.527,34.9,HFET
299593:5979,244:244,07/21/17 19:21:38,STABLE BEAMS,6500,290648.803,283016.518,34.9,HFET
299593:5979,245:245,07/21/17 19:22:01,STABLE BEAMS,6500,290527.033,279545.314,34.9,HFET
299593:5979,246:246,07/21/17 19:22:24,STABLE BEAMS,6500,290392.861,283393.298,34.8,HFET
299593:5979,247:247,07/21/17 19:22:48,STABLE BEAMS,6500,290135.435,282078.362,34.8,HFET
299593:5979,248:248,07/21/17 19:23:11,STABLE BEAMS,6500,290315.221,278589.644,34.8,HFET
299593:5979,249:249,07/21/17 19:23:34,STABLE BEAMS,6500,290065.833,283042.617,34.8,HFET
299593:5979,250:250,07/21/17 19:23:58,STABLE BEAMS,6500,289986.309,278842.306,34.8,HFET
299593:5979,251:251,07/21/17 19:24:21,STABLE BEAMS,6500,289857.524,281990.498,34.8,HFET
299593:5979,252:252,07/21/17 19:24:44,STABLE BEAMS,6500,289615.908,282490.607,34.7,HFET
299593:5979,253:253,07/21/17 19:25:08,STABLE BEAMS,6500,289364.993,278585.452,34.7,HFET
299593:5979,254:254,07/21/17 19:25:31,STABLE BEAMS,6500,289277.338,281809.332,34.7,HFET
299593:5979,255:255,07/21/17 19:25:54,STABLE BEAMS,6500,289273.171,281395.468,34.7,HFET
299593:5979,256:256,07/21/17 19:26:17,STABLE BEAMS,6500,288679.640,281124.885,34.6,HFET
299593:5979,257:257,07/21/17 19:26:41,STABLE BEAMS,6500,289076.110,281419.348,34.7,HFET
299593:5979,258:258,07/21/17 19:27:04,STABLE BEAMS,6500,288796.335,281773.596,34.6,HFET
299593:5979,259:259,07/21/17 19:27:27,STABLE BEAMS,6500,288714.561,281284.675,34.6,HFET
299593:5979,260:260,07/21/17 19:27:51,STABLE BEAMS,6500,288631.970,281673.700,34.6,HFET
299593:5979,261:261,07/21/17 19:28:14,STABLE BEAMS,6500,288410.339,282017.441,34.6,HFET
299593:5979,262:262,07/21/17 19:28:37,STABLE BEAMS,6500,288361.578,281106.346,34.6,HFET
299593:5979,263:263,07/21/17 19:29:01,STABLE BEAMS,6500,288257.932,280960.170,34.6,HFET
299593:5979,264:264,07/21/17 19:29:24,STABLE BEAMS,6500,287976.139,276321.986,34.5,HFET
299593:5979,265:265,07/21/17 19:29:47,STABLE BEAMS,6500,288123.136,281222.717,34.6,HFET
299593:5979,266:266,07/21/17 19:30:11,STABLE BEAMS,6500,288072.442,281324.268,34.6,HFET
299593:5979,267:267,07/21/17 19:30:34,STABLE BEAMS,6500,287944.517,281230.446,34.5,HFET
299593:5979,268:268,07/21/17 19:30:57,STABLE BEAMS,6500,287982.463,280901.873,34.5,HFET
299593:5979,269:269,07/21/17 19:31:20,STABLE BEAMS,6500,287561.246,280065.631,34.5,HFET
299593:5979,270:270,07/21/17 19:31:44,STABLE BEAMS,6500,287463.062,280459.927,34.5,HFET
299593:5979,271:271,07/21/17 19:32:07,STABLE BEAMS,6500,287254.344,279615.648,34.5,HFET
299593:5979,272:272,07/21/17 19:32:30,STABLE BEAMS,6500,287080.150,279686.975,34.4,HFET
299593:5979,273:273,07/21/17 19:32:54,STABLE BEAMS,6500,286993.873,279692.650,34.4,HFET
299593:5979,274:274,07/21/17 19:33:17,STABLE BEAMS,6500,286822.981,279384.512,34.4,HFET
299593:5979,275:275,07/21/17 19:33:40,STABLE BEAMS,6500,286361.227,280160.958,34.4,HFET
299593:5979,276:276,07/21/17 19:34:04,STABLE BEAMS,6500,286133.059,278911.064,34.3,HFET
299593:5979,277:277,07/21/17 19:34:27,STABLE BEAMS,6500,285994.637,278695.490,34.3,HFET
299593:5979,278:278,07/21/17 19:34:50,STABLE BEAMS,6500,285652.877,278398.334,34.3,HFET
299593:5979,279:279,07/21/17 19:35:14,STABLE BEAMS,6500,285804.538,276799.446,34.3,HFET
299593:5979,280:280,07/21/17 19:35:37,STABLE BEAMS,6500,285595.646,278001.470,34.3,HFET
299593:5979,281:281,07/21/17 19:36:00,STABLE BEAMS,6500,287588.477,280595.766,34.5,HFET
299593:5979,282:282,07/21/17 19:36:24,STABLE BEAMS,6500,291868.473,284997.887,35.0,HFET
299593:5979,283:283,07/21/17 19:36:47,STABLE BEAMS,6500,291578.697,284616.318,35.0,HFET
299593:5979,284:284,07/21/17 19:37:10,STABLE BEAMS,6500,277714.335,271113.431,33.3,HFET
299593:5979,285:285,07/21/17 19:37:33,STABLE BEAMS,6500,286269.027,274783.230,34.3,HFET
299593:5979,286:286,07/21/17 19:37:57,STABLE BEAMS,6500,268298.221,261958.697,32.2,HFET
299593:5979,287:287,07/21/17 19:38:20,STABLE BEAMS,6500,284106.679,277740.958,34.1,HFET
299593:5979,288:288,07/21/17 19:38:43,STABLE BEAMS,6500,292158.652,284459.105,35.0,HFET
299593:5979,289:289,07/21/17 19:39:07,STABLE BEAMS,6500,293044.802,285468.557,35.2,HFET
299593:5979,290:290,07/21/17 19:39:30,STABLE BEAMS,6500,292915.296,285314.237,35.1,HFET
299593:5979,291:291,07/21/17 19:39:53,STABLE BEAMS,6500,292801.520,284980.715,35.1,HFET
299593:5979,292:292,07/21/17 19:40:17,STABLE BEAMS,6500,292685.190,285184.802,35.1,HFET
299593:5979,293:293,07/21/17 19:40:40,STABLE BEAMS,6500,292511.056,285107.651,35.1,HFET
299593:5979,294:294,07/21/17 19:41:03,STABLE BEAMS,6500,292334.741,182147.735,35.1,HFET
299593:5979,295:295,07/21/17 19:41:27,STABLE BEAMS,6500,292190.530,284215.952,35.1,HFET
299593:5979,296:296,07/21/17 19:41:50,STABLE BEAMS,6500,292035.752,284262.285,35.0,HFET
299593:5979,297:297,07/21/17 19:42:13,STABLE BEAMS,6500,291872.318,284938.134,35.0,HFET
299593:5979,298:298,07/21/17 19:42:36,STABLE BEAMS,6500,291686.683,283818.591,35.0,HFET
299593:5979,299:299,07/21/17 19:43:00,STABLE BEAMS,6500,291207.710,283102.370,34.9,HFET
299593:5979,300:300,07/21/17 19:43:23,STABLE BEAMS,6500,291507.277,284319.437,35.0,HFET
299593:5979,301:301,07/21/17 19:43:46,STABLE BEAMS,6500,291275.779,282683.823,34.9,HFET
299593:5979,302:302,07/21/17 19:44:10,STABLE BEAMS,6500,290720.591,283897.879,34.9,HFET
299593:5979,303:303,07/21/17 19:44:33,STABLE BEAMS,6500,290985.072,282569.021,34.9,HFET
299593:5979,304:304,07/21/17 19:44:56,STABLE BEAMS,6500,290835.541,283844.683,34.9,HFET
299593:5979,305:305,07/21/17 19:45:20,STABLE BEAMS,6500,291131.033,284010.400,34.9,HFET
299593:5979,306:306,07/21/17 19:45:43,STABLE BEAMS,6500,290742.867,282848.948,34.9,HFET
299593:5979,307:307,07/21/17 19:46:06,STABLE BEAMS,6500,290432.946,282545.916,34.8,HFET
299593:5979,308:308,07/21/17 19:46:30,STABLE BEAMS,6500,290353.569,282929.101,34.8,HFET
299593:5979,309:309,07/21/17 19:46:53,STABLE BEAMS,6500,290201.564,282497.429,34.8,HFET
299593:5979,310:310,07/21/17 19:47:16,STABLE BEAMS,6500,290110.357,208328.026,34.8,HFET
299593:5979,311:311,07/21/17 19:47:40,STABLE BEAMS,6500,290034.430,35349.931,34.8,HFET
299593:5979,312:312,07/21/17 19:48:03,STABLE BEAMS,6500,289782.988,274143.907,34.8,HFET
299593:5979,313:313,07/21/17 19:48:26,STABLE BEAMS,6500,289633.593,278143.178,34.7,HFET
299593:5979,314:314,07/21/17 19:48:49,STABLE BEAMS,6500,289493.923,282353.114,34.7,HFET
299593:5979,315:315,07/21/17 19:49:13,STABLE BEAMS,6500,289257.595,281644.016,34.7,HFET
299593:5979,316:316,07/21/17 19:49:36,STABLE BEAMS,6500,289157.663,281370.853,34.7,HFET
299593:5979,317:317,07/21/17 19:49:59,STABLE BEAMS,6500,288946.242,282196.530,34.7,HFET
299593:5979,318:318,07/21/17 19:50:23,STABLE BEAMS,6500,288734.329,276923.923,34.6,HFET
299593:5979,319:319,07/21/17 19:50:46,STABLE BEAMS,6500,288695.836,281526.744,34.6,HFET
299593:5979,320:320,07/21/17 19:51:09,STABLE BEAMS,6500,288550.445,282054.517,34.6,HFET
299593:5979,321:321,07/21/17 19:51:33,STABLE BEAMS,6500,288425.567,281198.740,34.6,HFET
299593:5979,322:322,07/21/17 19:51:56,STABLE BEAMS,6500,288291.141,281358.744,34.6,HFET
299593:5979,323:323,07/21/17 19:52:19,STABLE BEAMS,6500,288146.995,280666.535,34.6,HFET
299593:5979,324:324,07/21/17 19:52:43,STABLE BEAMS,6500,287985.563,272459.441,34.5,HFET
299593:5979,325:325,07/21/17 19:53:06,STABLE BEAMS,6500,287874.355,281057.411,34.5,HFET
299593:5979,326:326,07/21/17 19:53:29,STABLE BEAMS,6500,287691.400,275817.994,34.5,HFET
299593:5979,327:327,07/21/17 19:53:52,STABLE BEAMS,6500,287459.738,281129.451,34.5,HFET
299593:5979,328:328,07/21/17 19:54:16,STABLE BEAMS,6500,287403.318,280471.711,34.5,HFET
299593:5979,329:329,07/21/17 19:54:39,STABLE BEAMS,6500,287285.989,279814.957,34.5,HFET
299593:5979,330:330,07/21/17 19:55:02,STABLE BEAMS,6500,286600.013,280003.233,34.4,HFET
299593:5979,331:331,07/21/17 19:55:26,STABLE BEAMS,6500,286759.321,279779.165,34.4,HFET
299593:5979,332:332,07/21/17 19:55:49,STABLE BEAMS,6500,286648.867,279956.731,34.4,HFET
299593:5979,333:333,07/21/17 19:56:12,STABLE BEAMS,6500,286606.460,279211.020,34.4,HFET
299593:5979,334:334,07/21/17 19:56:36,STABLE BEAMS,6500,286531.767,280026.296,34.4,HFET
299593:5979,335:335,07/21/17 19:56:59,STABLE BEAMS,6500,286296.974,108113.847,34.3,HFET
299593:5979,336:336,07/21/17 19:57:22,STABLE BEAMS,6500,286202.369,103084.478,34.3,HFET
299593:5979,337:337,07/21/17 19:57:46,STABLE BEAMS,6500,286027.866,278900.433,34.3,HFET
299593:5979,338:338,07/21/17 19:58:09,STABLE BEAMS,6500,285862.291,278529.232,34.3,HFET
